91.53,100.34
94.407,82.46
87.703,82.398
76.942,92.426
136.69,115.59
75.839,46.247
87.091,105.55
59.95,60.385
89.913,94.265
102.21,104.09
91.434,92.898
86.156,88.452
91.818,101.95
97.48,104.41
79.262,120.99
87.508,103.1
74.652,89.187
107.86,64.029
79.007,100.19
88.19,98.176
96.477,90.122
114.74,102.52
108.44,100.29
92.24,128.72
95.095,96.72
91.639,78.145
106.67,92.839
152.17,138.22
97.695,99.018
92.404,79.424
80.678,68.953
106.43,103.06
70.166,96.503
98.932,106.99
105.57,68.457
97.076,92.452
86.281,79.858
82.846,116.33
113.38,119.16
124.77,75.314
108.36,99.481
99.38,122.25
66.602,70.091
65.76,85.458
98.058,88.933
84.167,110.72
120.14,102.45
98.426,109.48
59.224,59.904
117.69,105.92
110.88,98.443
109.24,98.404
113.18,103.83
40.561,75.453
89.738,93.968
97.876,120.7
93.892,125.66
98.343,105.03
90.397,99.061
108.53,98.263
94.629,82.49
86.122,47.414
74.595,90.809
83.879,76.711
65.712,78.906
102.21,121.14
73.881,72.471
74.009,88.219
68.346,77.012
70.267,106.17
71.872,77.379
125,125.66
117.64,136.28
63.6,74.136
88.794,102.05
115.73,66.334
137.49,111.73
74.33,97.761
70.93,110.75
81.364,94.02
133.94,104.71
81.635,112.54
121.21,80.354
109.6,69.472
100.28,116.99
118.28,134.06
91.556,99.528
105.2,81.064
113.9,111.41
99.155,95.301
77.441,136.75
103.47,78.974
86.808,83.484
119.74,100.67
92.07,126.41
100.01,95.659
87.768,75.363
80.587,88.281
96.631,132.16
91.784,63.124
115.19,106.51
108.61,107.15
86.623,105.4
86.911,97.679
92.159,92.504
122.11,104.41
90.431,102.67
75.261,107.46
83.879,81.722
112.9,67.11
86.105,67.497
134.63,75.43
100.2,103.09
107.99,73.404
104.02,113.29
96.146,101.4
90.164,81.989
122.05,122.12
96.911,101.39
120.24,86.9
69.853,85.952
91.49,108.15
85.819,79.265
103,109.03
124.24,101
92.915,109.14
104.38,123.18
101.9,82.887
89.362,71.215
82.495,113.69
81.092,87.274
110.6,106.2
72.053,62.134
117.1,98.613
77.961,78.284
83.948,69.367
123.88,93.108
74.404,105.76
72.367,72.239
101.17,120.56
99.733,94.032
70.721,62.584
109.14,114.15
103.77,93.177
99.933,85.784
96.629,55.717
78.364,106.86
84.936,103.46
103.07,111.19
86.737,105.5
97.333,94.312
122.52,148.71
68.359,90.547
122.37,110.87
99.48,100.99
69.701,65.727
70.423,106.08
99.484,107.15
90.823,88.208
111.34,103.08
98.065,92.992
118.33,99.417
104.7,76.329
133.14,86.705
86.884,117.65
102.43,119.08
91.181,108.6
96.433,88.53
134.52,92.281
68.974,95.068
102.43,99.977
103.96,145.43
105.2,105.01
144.07,94.291
109.89,122.39
81.226,96.282
91.996,99.313
78.925,88.912
46.287,77.316
121.72,123.12
108.87,146.54
74.176,84.976
94.106,93.531
66.675,115.81
96.248,104.68
114.96,85.865
116.15,78.171
102.97,86.779
86.609,117.95
87.844,127.79
80.54,88.261
77.92,101.27
78.632,100.22
94.867,105.2
119.89,99.003
103.48,88.392
87.712,100.51
83.952,82.899
97.263,71.705
67.83,64.706
76.542,70.764
129.91,119.77
104.45,109.23
87.22,71.709
72.35,75.376
87.324,70.334
106.72,103.41
104.39,138.94
99.46,125.06
118.07,104.01
106.33,101.32
51.549,67.885
100.09,109.44
97.784,118.03
99.409,102.83
98.781,99.606
86.408,89.898
105.76,119.28
61.569,84.324
115.56,67.72
92.027,77.203
68.046,81.135
108.81,97.217
71.758,48.837
102.11,84.495
127.56,129.6
80.832,87.599
74.686,57.431
107.55,90.122
83.965,88.256
112.35,121.11
89.514,75.063
84.548,64.866
127.3,86.86
86.56,78.307
97.418,100.16
107.42,80.353
76.878,117.24
95.73,103.2
105.35,90.601
129.3,119.22
122.61,122.96
106.45,101.51
93.328,86.02
109.15,99.11
120.73,130.36
119.61,108.12
99.558,87.785
78.257,62.059
122.99,100.37
100.56,122.39
120.07,93.042
96.503,106.84
76.073,98.791
146.39,107.98
95.345,94.215
84.114,44.852
88.038,94.134
53.955,110.78
81.062,66.505
125.93,134.68
104.18,75.237
121.97,110.37
92.492,87.388
78.532,78.88
52.418,59.666
45.827,70.402
93.83,88.544
108.88,133.85
69.719,67.312
91.19,78.373
81.911,85.984
63.955,79.52
73.978,34.916
110.12,101.53
113.95,88.918
104.17,120.13
111.35,127.93
103.23,100.34
126.8,108.96
89.063,83.262
86.751,79.245
107.74,108.98
110.24,115.42
96.269,81.321
79.284,70.321
114.83,77.418
100.29,69.254
104.86,100.42
132.59,134
104.47,75.551
84.22,125.23
86.799,123.16
103.9,86.555
91.973,60.38
150.65,94.793
100.58,102.48
122.24,111.64
120.02,132.58
68.583,101.38
72.797,72.426
100.13,114.63
56.884,91.769
74.765,82.928
84.049,66.642
91.43,62.063
129.29,86.218
83.616,108.1
121.54,110.95
101.56,106.64
93.939,78.141
109.23,86.54
71.984,73.67
99.212,119.15
103.31,84.604
88.445,98.524
95.069,66.031
123.25,101.11
93.013,113.46
81.191,125.55
97.215,63.394
95.074,75.624
56.707,89.923
81.56,105.21
69.885,67.579
115.14,79.498
102.63,107.6
90.697,115.62
116.65,87.197
121.76,85.904
126.8,84.671
91.665,86.955
60.464,103.53
96.78,85.119
89.885,126.49
150.15,120.41
105.66,98.623
84.119,115.06
79.843,68.108
122.82,83.186
68.957,101.63
82.087,71.323
132.58,112.72
84.384,100.39
111.56,91.62
86.313,65.591
92.251,63.106
94.303,142.37
60.215,133.43
120.31,105.09
56.987,85.939
95.388,107.85
108.37,142.73
75.114,73.259
98.214,91.398
107.72,98.908
114.2,78.08
118.63,96.911
104.08,108.96
114.25,113.92
81.895,56.482
97.057,60.849
121.34,110.44
77.577,62.913
62.12,88.671
97.418,94.4
100.52,70.589
105.96,96.71
99.163,85.162
82.89,108
87.983,89.295
80.963,103.26
93.407,90.981
118.39,90.602
87.968,126.32
75.419,95.865
84.131,74.268
40.973,78.216
117.56,102.9
92.873,65.975
103.75,103.4
72.008,85.729
74.89,96.715
106.82,110.01
98.283,83.495
78.615,86.046
100.89,101.6
113.1,54.31
94.418,111.48
100.53,91.875
78.109,118.36
102.73,90.722
118.75,123.54
120.25,107.74
119.81,146.25
105.44,91.295
106.29,80.968
113.31,118.18
92.079,62.891
101.64,96.69
113.16,102.75
125.2,130.03
94.068,66.078
60.539,70.459
81.224,113.92
125.97,128.99
77.554,114.5
70.841,88.028
98.233,115.82
90.735,101
90.914,101.5
110.08,85.444
117.15,103.45
94.385,54.868
73.032,101.34
102.47,100.32
89.591,62.757
126.46,85.508
56.561,69.241
85.019,87.285
95.525,89.274
93.889,69.993
118.21,135.49
116.96,99.552
135.73,93.17
105.41,92.699
78.957,72.554
100.18,75.676
103.29,85.65
71.298,122.73
72.723,88.212
103.65,87.47
108.1,112.24
57.55,95.472
87.331,70.226
129.27,140.09
61.761,104.31
103.65,87.608
42.418,73.743
107.6,106.98
101.85,72.629
69.175,77.686
60.198,82.531
80.409,99.87
105.69,83.15
110.11,95.978
90.627,84.518
83.605,65.157
107.94,120.27
117.98,80.947
104.42,125.83
101.73,123.65
86.433,77.196
94.008,83.329
90.474,84.614
126.43,145.03
86.903,118.74
84.984,96.429
110.1,55.645
98.496,97.863
69.679,88.485
65.771,104.56
85.236,109.73
79.14,103.26
132.44,134.2
98.921,97.804
86.584,95.096
74.521,105.98
116.09,81.832
78.103,81.843
97.438,119.63
79.139,124.94
108.21,94.94
78.877,76.142
92.616,103.63
105.71,110.11
95.966,115.29
41.004,59.404
91.988,80.152
113.72,104.06
118.74,124.08
123.18,117.23
74.052,94.075
87.221,82.246
70.314,74.763
99.933,105.78
93.878,84.488
114.16,85.39
86.596,129.23
63.572,81.413
100.62,99.22
91.346,73.382
103.62,128.43
60.941,38.008
91.916,121.87
71.59,99.453
97.524,92.006
129.49,120.64
105.67,107.38
96.456,94.02
105.9,86.178
100.86,165.17
81.108,110.32
76.849,79.545
86.463,89.811
82.996,111.37
94.89,76.95
99.674,75.785
91.154,90.283
71.348,111.81
92.71,98.178
131.47,92.942
75.053,75.184
133.1,80.485
97.082,117.74
111.83,97.539
122.27,114.34
104.78,104.49
103.84,117.97
77.027,55.316
49.929,88.315
91.908,89.316
95.427,127.85
71.935,103.38
94.331,90.319
133.72,106.02
72.288,89.198
70.148,75.786
104.88,81.331
110.22,114.38
119.14,98.95
86.973,117.72
42.001,53.736
121.02,94.684
84.46,132.8
97.892,85.845
67.908,97.012
106.79,81.17
98.305,106.3
82.599,91.247
85.413,113.89
93.139,105.25
90.78,85.176
81.655,74.759
112.43,113.2
103.36,96.503
66.453,86.201
108.04,110.7
100.32,100.09
108.54,91.579
76.04,101.09
97.915,82.769
105.83,134.51
111.87,120.22
60.479,75.909
92.885,107.65
128.17,117.66
63.277,95.82
92.639,109.27
94.174,74.349
83.859,98.245
78.663,99.774
71.646,74.616
92.37,95.375
87.029,88.178
64.563,110.57
95.59,94.529
98.496,94.94
92.297,80.772
76.478,92.824
90.536,92.149
111.72,96.051
90.442,114.59
118.34,107.76
120,85.427
119.06,101.89
89.685,91.127
125.95,88.679
131.73,97.355
124.77,115.05
86.761,95.523
88.275,76.249
124.95,115.74
86.139,35.785
104.66,95.756
111.47,100.77
111.95,92.778
73.159,74.924
124.18,73.686
151.81,160.37
75.341,64.231
143.13,88.701
113.13,51.851
102.14,121.73
93.419,82.182
116.94,57.229
114.22,100.4
106.88,103.14
39.208,77.493
122.27,76.516
51.935,67.617
51.779,70.352
112.71,114.24
87.278,91.565
117.14,98.144
85.11,101.61
112.8,113.86
103.85,94.652
117.12,124.05
96.192,87.516
98.007,104.31
89.987,68.46
87.698,99.418
73.613,60.627
108.24,104.91
101.35,95.475
90.655,76.207
116.04,98.694
110.98,116.14
126.64,123.77
115.41,115.69
108.91,66.922
104.99,106.7
90.214,106.54
111.33,96.537
65.543,89.618
129.21,120.41
97.177,104
102.06,61.903
71.466,87.868
88.73,99.689
103.08,111.14
87.923,118.16
77.618,107.42
83.715,78.22
102.74,114.55
76.688,100.72
89.113,92.604
93.195,93.876
79.823,92.719
119.51,120.07
99.613,93.306
111.27,90.524
96.737,114.55
66.137,91.909
117.47,86.379
102.26,103.53
123.99,99.179
70.97,79.083
88.037,106.25
117.66,68.946
88.432,91.134
106.93,154.31
108.67,70.602
100.61,77.189
107,121.21
88.225,107.34
65.57,67.825
117.12,96.802
107.3,109.36
76.496,43.648
104.57,47.16
80.496,73.497
122.17,100.64
103.91,137.16
106.33,109.78
95.014,91.451
84.358,81.059
128.3,95.56
84.713,84.571
99.851,90.815
159.6,167.76
92.812,129.36
82.725,91.162
118.35,120.06
87.015,68.051
111.12,118.64
76.465,94.829
116.24,89.263
109.24,73.485
-60.285,165.31
-76.617,135.72
-21.79,156.6
-45.364,186.44
-32.079,158.36
-34.696,138.52
1.856,124.24
-60.92,150.46
-4.38,147.26
-30.968,125.99
-39.584,149.19
-44.421,143.89
-37.755,159.17
-33.928,146.18
-61.771,155.26
-49.586,158.06
-36.799,157.9
-33.586,153.25
-45.131,173.41
-32.437,160.2
-33.741,158.2
-39.806,182.93
-21.242,168.89
-20.387,122.28
-36.036,140.04
-34.213,143.52
-53.416,157.73
-43.979,151.56
-29.436,144.92
-49.985,183.99
-11.259,133.97
-26.045,130.22
-63.141,166.65
-23.61,183.4
-25.029,150.73
-38.249,157.2
-45.829,138.63
-24.02,134.77
-33.005,177.81
-33.663,174.7
-53.924,159.4
-17.731,152.45
4.547,148.11
-54.405,144.75
-19.442,137.39
-46.678,186.42
-22.77,137.88
-71.292,144.06
-41.739,145.32
-6.885,133.8
-69.014,152.95
-69.879,156.04
-23.29,165.85
-67.152,187.9
-43.187,158.27
-3.35,143.24
-43.708,174.82
-45.188,170.78
-81.107,153.63
-28.973,170.46
-10.694,114.61
-54.577,156.4
-45.344,189.74
-35.515,149.48
-27.418,158.65
-36.612,175.98
-45.145,178.14
-37.688,183.6
-39.495,144.9
-51.688,161.83
-52.623,212.12
-10.425,130
-56.109,184.36
-47.77,175.87
-53.926,159.21
-62.565,208.86
-40.9,146.79
-12.004,109.58
-43.602,155.21
-20.366,163.25
-36.73,179.85
-68.788,157.58
-51.599,174.46
-6.382,151.2
-32.995,146.77
-49.174,152.6
-6.079,161.28
-26.575,159.13
0.585,140.11
-55.441,178.56
-33.878,136.52
-35.004,174.2
-48.494,179.76
-56.502,176.95
-25.542,174.84
-55.615,173.53
-11.991,132.3
-59.912,159.8
-59.689,194.01
-70.933,193.52
-39.89,112.98
-35.029,147.5
-15.206,153.06
-3.408,143.23
-14.3,115.03
-60.927,178.48
-42.59,165.35
-32.306,163.55
-30.818,143.41
-16.543,170.66
-69.52,164.26
-36.258,157.68
-31.823,158.86
-40.37,138.06
-52.184,166.82
-57.444,181.16
-27.725,162.99
-19.688,142.35
-52.114,156.99
-55.263,154.56
-31.479,143.68
-39.501,176.21
-15.381,148.08
-63.722,171.91
-56.078,170.48
-55.829,133.36
-54.874,155.74
-30.646,143.15
-43.55,137.39
-26.446,132.54
-30.278,176.72
-25.293,154
-61.381,151.69
-33.432,155.78
-48.987,158.54
-53.785,169.65
-31.348,173.87
-19.278,145.17
-22.627,181.88
-63.663,152.89
-65.28,168.72
-18.771,150.64
-39.544,163.17
-43.344,146.66
-28.254,142.92
-53.364,170.93
-15.894,149.85
-45.987,184.06
-37.749,169.25
-58.147,157.86
-27.019,137.75
-40.844,172.8
-47.555,162.47
-61.463,177.73
-54.322,185.93
-28.884,136.9
-24.417,145.83
-27.044,140.87
-22.609,138.69
-33.302,147.07
-9.741,153.71
-52.775,190.73
14.895,132.9
-9.569,113.86
-18.68,145.9
-62.49,165.59
-48.308,174.89
9.003,124.54
-42.57,156.58
-71.974,197.09
-23.375,135.58
-11.058,121.17
-41.904,155.84
-36.425,170.52
-54.823,148.54
-89.672,184.02
-15.895,128.46
0.584,161.18
-19.77,145.66
-51.457,150.21
-24.288,163.92
-3.27,149.34
-95.416,183.02
-16.923,146.79
-40.414,163.43
-31.819,158.94
-12.727,133.68
-77.813,191.42
-66.33,165.55
-60.008,170.46
-43.382,175.66
-43.912,191.82
-33.129,137.15
-37.253,151.38
-53.584,161.23
-5.911,143.18
-35.119,152.58
-39.955,147.12
-17.841,164.23
-67.199,164.1
-39.705,179.58
-5.74,125.34
-8.729,139.81
-35.216,157.17
-42.251,160.76
1.099,142.36
-29.407,161.29
-40.568,166.83
-53.315,180.58
-47.828,149.56
-42.022,155.66
-20.048,151.46
-86.369,186.5
-42.258,164.04
-44.674,151.74
-30.784,153.6
-33.571,145.24
-54.576,178.66
-34.49,149.79
-64.313,140.06
-59.005,137.8
-37.705,156.81
-73.571,200.65
-78.948,164.71
-18.234,156.01
-51.538,191.31
-19.04,175.84
-29.268,170.08
-37.822,150.97
2.43,156.16
-64.477,199.88
-7.096,162.37
-34.773,158.97
-22.913,192.01
-54.884,169.01
-28.672,127.78
-74.922,170.12
-23.173,177.78
-47.536,180.47
-55.522,152.55
-26.459,140.5
-31.673,192.18
-52.682,128.41
-38.895,151.47
-23.275,170.96
-47.431,151.66
-64.076,184.26
16.107,130.21
-19.9,178.91
-63.614,170.96
-21.132,125.91
-15.904,133.67
-48.077,151.36
-21.475,120.71
-79.346,158.88
-35.786,161.23
-59.9,174.6
5.692,113.37
-60.435,164.57
-29.202,149.64
-44.614,155.48
-30.977,131.21
-33.022,173.45
-22.944,163.12
-33.834,142.94
-48.067,143.03
-43.939,178.72
-42.692,162.98
-36.019,175.78
-50.015,157.93
-55.666,181.04
-38.258,162.98
-24.162,141.48
-32.804,140.99
-44.11,179.22
-66.073,149.22
-51.685,162.41
-41.084,143.17
-57.392,179.1
-40.389,122.35
-38.662,161.28
-78.74,183.05
-43.874,130.59
-54.029,188.3
-25.367,160.24
-70.843,155.45
-29.426,150.04
-60.338,158.85
-52.605,174.46
-36.716,143.94
-38.279,127.98
-21.577,140.06
-29.833,153.31
-14.809,156.11
-16.072,156.73
-46.753,160.94
0.182,123.8
-56.706,195.71
-46.02,142.83
-29.115,144.91
-19.597,160.32
-46.257,172.12
-1.019,116.89
-48.019,168.85
-13.579,159.45
-31.054,141.6
-45.17,128.86
-40.129,160.15
-58.07,179.02
-31.674,173.71
-30.022,155.79
-72.74,186.88
-48.478,146.51
-36.006,139.99
-47.367,155.78
-20.696,120.5
-77.568,166.04
-8.807,158.77
-51.3,159.93
-56.364,185.51
-29.939,165.17
-34.445,142.83
-71.228,145.74
-52.369,163.87
7.541,160.49
-54.602,157.57
-14.14,166.94
-60.657,144.29
-56.986,171.9
-33.767,161.42
-45.069,155.54
14.429,116.61
-56.927,146.72
-52.919,154.84
-21.742,130.07
-38.506,154.94
-43.438,175.31
-25.976,148.81
-33.922,162.33
-27.627,122.61
-20.281,144.73
-43.506,162.13
-15.78,121.22
-22.644,148.47
-8.369,143.94
-40.924,179.16
-49.321,150.8
-34.959,166.83
-19.901,170.03
-65.284,167.63
-51.178,136.47
-40.546,114.68
-25.201,152.78
-80.755,180.84
-65.831,175.75
-66.198,170.48
-43.762,169.62
-70.69,189.78
-18.055,134.32
-54.127,169.15
6.036,133.5
-27.875,156.68
-22.935,138.67
-38.429,168.39
-44.411,145.2
-28.72,140.61
-3.017,154.39
-36.269,157.23
-46.847,167.83
-41.522,122.2
-37.235,155.58
-14.819,115.08
-35.834,158.78
-31.037,147.91
-9.336,176.65
-37.86,131.74
-60.022,174.26
-48.458,159.69
-64.562,144.81
-29.63,165.4
-7.587,121.4
-32.295,152.49
-52.711,174.03
-24.653,127.29
-23.744,140.95
-43.082,151.14
-62.05,134.17
-46.528,172.71
-38.191,157.56
-14.724,104.36
-31.845,161.37
-34.39,155.63
-14.31,178.09
-87.173,196.15
-31.511,155.44
-27.937,155.83
-29.933,134.08
-29.837,161.59
-14.234,125.32
-46.248,191.66
-70.861,200.19
-20.925,172.87
-17.083,126.75
-24.474,132.79
-12.282,145.49
-56.012,189.59
-28.389,153.52
-56.136,186.46
-52.36,143.15
-43.539,150.91
-27.219,153.53
-23.547,162.12
-32.487,134.1
-34.905,144.09
-42.203,153
-31.217,186.62
-34.829,162.91
-30.132,141.66
-25.366,170.69
-54.713,169.5
-51.017,184.35
-71.371,168.98
-81.043,160
-61.89,170.29
-46.342,166.99
-60.417,150.76
-31.836,129.12
-18.953,141.26
-48.376,155.22
-33.319,170.62
-35.885,166.71
-51.391,152.65
-22.273,191.59
-53.744,169.25
-45.644,163.7
-10.123,161.35
-16.259,116.72
-48.482,167.85
-66.811,204.04
-61.023,165.87
-37.175,138.67
-71.513,164.04
-0.2,144.18
-24.402,131.93
-14.468,150.2
-44.865,153.31
-11.925,153.22
-59.51,171.62
-27.452,174.94
-35.481,141.22
-24.294,163.61
-33.054,148.65
-25.077,132.38
-50.975,185.23
-51.527,166.93
-55.639,143.14
-35.58,153.57
-17.225,143.68
-52.817,140.66
-36.691,150.47
-41.821,154.37
-17.956,137.15
-18.428,159.74
-28.227,186.34
-37.468,155.06
-2.769,139.74
-12.569,151.59
8.925,125.09
-44.687,151.06
-16.256,157.13
-19.269,146.27
-48.517,165.77
-52.724,133.83
-28.905,175.19
-42.206,191.6
-44.088,188.83
-5.664,131.87
-17.29,169.21
-47.079,138.54
-38.276,197.42
-19.457,139.22
-59.349,160.8
17.377,82.75
-7.544,134.84
-26.366,124.83
-9.442,125.01
-54.902,169.96
-67.406,166.93
-15.568,126.22
-35.386,160.45
-39.051,127.38
-68.237,197.49
8.494,94.467
-29.04,159.63
-44.47,156.69
-29.412,150.36
-32.33,142.28
-29,169.3
-40.634,161.87
-42.412,158.78
-43.73,165.16
-82.122,182.19
-22.475,174.85
-25.292,146.3
-40.183,156.03
-46.561,153.06
-38.332,168.18
-50.63,156.41
-36.834,167.49
-53.874,178.7
-74.961,183.31
-37.784,163.96
-38.58,185.33
-28.229,166.33
-40.549,192.06
-26.691,156.24
-39.827,192.77
-10.439,152.03
-19.089,138.2
-27.813,121.12
-13.911,162.13
-20.984,149.9
-63.094,167.63
-12.3,149.58
-40.79,183.62
-29.53,160.57
-25.55,166.28
-23.203,125.89
-9.619,135.64
-2.28,124.14
-35.982,108.43
-20.245,158.04
-68.923,198.46
-11.722,165.1
-34.163,195.12
-65.623,151.78
-72.476,175.64
-26.637,124.29
-33.659,161.81
-47.099,143.56
-25.094,138.31
-30.342,129.93
-13.441,113.55
-60.809,186.47
-66.459,170.22
-4.874,146.77
-50.685,188.78
-38.509,136.54
-54.627,174.5
-62.104,199.1
-69.197,154.3
-31.687,190.57
-16.559,113.88
-24.519,164.19
-127.51,230.57
-53.258,148.5
-24.096,192.19
-22.188,156.98
19.575,99.451
-31.132,174.35
-74.523,178.29
-47.802,113.18
-78.906,183.98
-82.622,144.35
-52.014,160.08
-22.525,151.99
-44.26,159.98
-31.694,189.08
-11.525,145.4
-51.653,182.64
-53.826,174.67
-24.421,143.5
-11.819,142.11
-33.688,156.59
-19.305,167.87
-31.706,174.22
-37.559,126.91
10.824,106.06
-5.765,147.55
-30.295,165.97
-7.323,121.2
-66.718,177.56
-59.908,178.11
-15.328,118.49
-45.36,187.48
-79.33,165.7
-55.761,175.05
-30.687,160.8
-60.673,188.34
-27.331,146.93
-78.056,192.78
-15.431,119.03
-15.77,157.3
2.117,125.13
-61.664,182.47
-43.357,180.67
-15.257,147.69
-36.468,134.16
-65.365,155.45
-49.299,165.73
-40.825,172.97
-32.463,193.73
-53.901,172.63
-37.13,124.5
-38.595,136.13
-81.478,203.5
2.046,141.58
-51.177,158.84
-16.634,136.89
-24.612,138.11
-42.195,182.11
-47.282,154.22
-19.178,152.73
-50.311,179.2
-21.438,166.95
-56.886,141.58
-6.453,143.64
-5.59,157.39
-18.069,137.35
-35.309,130.22
-20.709,159.43
6.59,133.13
-18.799,140.67
-38.559,160.23
-63.47,193.45
-26.733,169.84
-38.301,164.3
-24.319,137.98
-69.803,164.66
-60.097,146.38
-41.056,182.92
-33.499,148.49
-10.466,143.31
-29.716,124.05
-31.367,144.27
-48.456,148.41
-42.455,149.72
-24.425,141.57
-62.366,201.92
-59.225,150.67
-8.541,123.97
-16.428,135.6
-52.708,168.52
-25.289,155.46
-11.111,123.1
-18.055,127.99
-40.408,109.68
-18.31,133.67
-63.29,184.32
-46.893,158.95
-35.566,152.98
-18.29,155.09
-50.35,179.86
-32.035,157.01
-21.512,147.53
-24.666,145.01
-58.185,159.98
-59.431,166.28
-78.486,162.95
-58.831,179.52
-51.024,162.33
-51.277,185.38
-23.039,158.71
-28.322,153.64
-20.559,112.45
-12.086,147.6
-34.794,144.31
-45.247,166.73
-14.771,126.3
-84.181,183.57
-15.658,165.81
-39.292,139.98
